"id","title","year","quarter_num","month_num","day_of_week_num","date_published","duration1","country","worldwide_gross_income","languages","production_company","day_of_week","time_period","month","duration","name_id","director_name","height","date_of_birth","genre","avg_rating","total_votes","median_rating"
"tt7374926","Proxima",2019,4,11,4,"2019-11-27",107,"France, Germany","","French, English, Russian, German","Dharamsala","Wednesday","weekday","November","Standard","nm1356951","Alice Winocour",0,"1976-01-13","Action",6.8,137,7
"tt7374926","Proxima",2019,4,11,4,"2019-11-27",107,"France, Germany","","French, English, Russian, German","Dharamsala","Wednesday","weekday","November","Standard","nm1356951","Alice Winocour",0,"1976-01-13","Drama",6.8,137,7
"tt7374948","Always Be My Maybe",2019,2,5,6,"2019-05-31",101,"USA","","English","Netflix","Friday","weekday","May","Standard","nm0451274","Nahnatchka Khan",0,"1973-06-17","Comedy",6.8,35481,7
"tt7374948","Always Be My Maybe",2019,2,5,6,"2019-05-31",101,"USA","","English","Netflix","Friday","weekday","May","Standard","nm0451274","Nahnatchka Khan",0,"1973-06-17","Romance",6.8,35481,7
"tt7375578","The Escape of Prisoner 614",2018,2,4,6,"2018-04-27",97,"USA","","English","Yale Productions","Friday","weekday","April","Standard","nm6889181","Zach Golden",0,"","Action",4.4,662,5
"tt7375578","The Escape of Prisoner 614",2018,2,4,6,"2018-04-27",97,"USA","","English","Yale Productions","Friday","weekday","April","Standard","nm6889181","Zach Golden",0,"","Adventure",4.4,662,5
"tt7375578","The Escape of Prisoner 614",2018,2,4,6,"2018-04-27",97,"USA","","English","Yale Productions","Friday","weekday","April","Standard","nm6889181","Zach Golden",0,"","Comedy",4.4,662,5
"tt7379906","The Theta Girl",2017,4,10,6,"2017-10-13",98,"USA","","English","Barron Perter Productions","Friday","weekday","October","Standard","nm3355435","Christopher Bickel",0,"","Action",5.8,161,10
"tt7379906","The Theta Girl",2017,4,10,6,"2017-10-13",98,"USA","","English","Barron Perter Productions","Friday","weekday","October","Standard","nm3355435","Christopher Bickel",0,"","Horror",5.8,161,10
"tt7379906","The Theta Girl",2017,4,10,6,"2017-10-13",98,"USA","","English","Barron Perter Productions","Friday","weekday","October","Standard","nm3355435","Christopher Bickel",0,"","Sci-Fi",5.8,161,10
"tt7380420","The 27 Club",2019,2,4,3,"2019-04-23",97,"USA","","English","Cleopatra Entertainment","Tuesday","weekday","April","Standard","nm2246759","Patrick Fogarty",0,"1981-07-30","Horror",3.3,108,3
"tt7382828","Dove non ho mai abitato",2017,4,10,5,"2017-10-12",97,"Italy","$ 289698","Italian","Pepito Produzioni","Thursday","weekday","October","Standard","nm1671980","Paolo Franchi",0,"1905-05-22","Drama",6.4,103,7
"tt7382828","Dove non ho mai abitato",2017,4,10,5,"2017-10-12",97,"Italy","$ 289698","Italian","Pepito Produzioni","Thursday","weekday","October","Standard","nm1671980","Paolo Franchi",0,"1905-05-22","Romance",6.4,103,7
"tt7388678","New Heaven and New Earth",2017,1,2,4,"2017-02-15",57,"South Korea","","English","","Wednesday","weekday","February","Short ","nm9282319","Anna",0,"","Others",8.9,124,9
"tt7390588","Little Monsters",2019,4,11,6,"2019-11-15",93,"UK, Australia, USA","$ 106302","English","Made Up Stories","Friday","weekday","November","Standard","nm0287082","Abe Forsythe",0,"1981-07-26","Comedy",6.3,4354,7
"tt7390588","Little Monsters",2019,4,11,6,"2019-11-15",93,"UK, Australia, USA","$ 106302","English","Made Up Stories","Friday","weekday","November","Standard","nm0287082","Abe Forsythe",0,"1981-07-26","Horror",6.3,4354,7
"tt7390646","Black and Blue",2019,4,10,6,"2019-10-25",108,"USA","$ 20472277","English","Hidden Empire Film Group","Friday","weekday","October","Standard","nm1938064","Deon Taylor",0,"","Action",5.7,1808,7
"tt7390646","Black and Blue",2019,4,10,6,"2019-10-25",108,"USA","$ 20472277","English","Hidden Empire Film Group","Friday","weekday","October","Standard","nm1938064","Deon Taylor",0,"","Crime",5.7,1808,7
"tt7390646","Black and Blue",2019,4,10,6,"2019-10-25",108,"USA","$ 20472277","English","Hidden Empire Film Group","Friday","weekday","October","Standard","nm1938064","Deon Taylor",0,"","Drama",5.7,1808,7
"tt7392060","Steelmanville Road",2017,2,5,5,"2017-05-04",94,"USA","","English","","Thursday","weekday","May","Standard","nm8601690","Nigel Bach",0,"","Horror",3.8,334,4
"tt7392244","Kaybedenler Kulübü Yolda",2018,1,3,6,"2018-03-16",96,"Turkey","$ 1544333","Turkish","TMC Film","Friday","weekday","March","Standard","nm3133017","Mehmet Ada Öztekin",0,"","Drama",6.0,1200,6
"tt7398642","Sonja: The White Swan",2018,4,12,3,"2018-12-25",113,"Norway","$ 1334497","Norwegian, English","Maipo Film","Tuesday","weekday","December","Standard","nm3205815","Anne Sewitsky",0,"1978-01-12","Drama",6.2,350,6
"tt7400118","Through Black Spruce",2018,3,9,7,"2018-09-08",111,"Canada","","English","Serendipity Point Films","Saturday","weekend","September","Standard","nm0001528","Don McKellar",178,"1963-08-17","Drama",5.2,228,6
"tt7402108","Uncle",2018,2,4,6,"2018-04-27",145,"India","$ 89724","Malayalam","Abra Films International","Friday","weekday","April","Long","nm9289932","Gireesh Damodar",0,"","Drama",6.5,784,9
"tt7403570","Two Tails",2018,2,5,5,"2018-05-31",75,"Russia","$ 3359460","English","Licensing Brands","Thursday","weekday","May","Short ","nm2669989","Vasiliy Rovenskiy",0,"","Adventure",5.2,418,8
"tt7403570","Two Tails",2018,2,5,5,"2018-05-31",75,"Russia","$ 3359460","English","Licensing Brands","Thursday","weekday","May","Short ","nm2669989","Vasiliy Rovenskiy",0,"","Comedy",5.2,418,8
"tt7403570","Two Tails",2018,2,5,5,"2018-05-31",75,"Russia","$ 3359460","English","Licensing Brands","Thursday","weekday","May","Short ","nm9290266","Victor Azeev",0,"","Adventure",5.2,418,8
"tt7403570","Two Tails",2018,2,5,5,"2018-05-31",75,"Russia","$ 3359460","English","Licensing Brands","Thursday","weekday","May","Short ","nm9290266","Victor Azeev",0,"","Comedy",5.2,418,8
"tt7403574","Printsessa i drakon",2018,3,8,5,"2018-08-23",75,"Russia","$ 1087005","Russian","Licensing Brands","Thursday","weekday","August","Short ","nm2913370","Marina Nefyodova",0,"","Family",4.2,114,4
"tt7403574","Printsessa i drakon",2018,3,8,5,"2018-08-23",75,"Russia","$ 1087005","Russian","Licensing Brands","Thursday","weekday","August","Short ","nm2913370","Marina Nefyodova",0,"","Fantasy",4.2,114,4
"tt7403614","The Big Trip",2019,2,5,4,"2019-05-01",84,"Russia, USA","$ 5011949","English","Licensing Brands","Wednesday","weekday","May","Short ","nm2669989","Vasiliy Rovenskiy",0,"","Adventure",5.3,374,7
"tt7403614","The Big Trip",2019,2,5,4,"2019-05-01",84,"Russia, USA","$ 5011949","English","Licensing Brands","Wednesday","weekday","May","Short ","nm2669989","Vasiliy Rovenskiy",0,"","Comedy",5.3,374,7
"tt7404820","Runaway Christmas Bride",2017,4,12,7,"2017-12-09",90,"Canada","","English","College Productions","Saturday","weekend","December","Standard","nm0213983","David DeCoteau",0,"1962-01-05","Comedy",4.8,217,5
"tt7404820","Runaway Christmas Bride",2017,4,12,7,"2017-12-09",90,"Canada","","English","College Productions","Saturday","weekend","December","Standard","nm0213983","David DeCoteau",0,"1962-01-05","Drama",4.8,217,5
"tt7404820","Runaway Christmas Bride",2017,4,12,7,"2017-12-09",90,"Canada","","English","College Productions","Saturday","weekend","December","Standard","nm0213983","David DeCoteau",0,"1962-01-05","Family",4.8,217,5
"tt7404868","Tokyo Vampire Hotel",2017,4,10,5,"2017-10-05",142,"Japan","","Japanese, Romanian","Amazon Prime Video","Thursday","weekday","October","Long","nm0814469","Sion Sono",0,"1961-12-18","Fantasy",5.9,278,6
"tt7404868","Tokyo Vampire Hotel",2017,4,10,5,"2017-10-05",142,"Japan","","Japanese, Romanian","Amazon Prime Video","Thursday","weekday","October","Long","nm0814469","Sion Sono",0,"1961-12-18","Horror",5.9,278,6
"tt7408776","Mori no iru basho",2018,2,5,7,"2018-05-19",99,"Japan","","Japanese","Dub","Saturday","weekend","May","Standard","nm3255587","Shûichi Okita",0,"","Drama",7.0,145,7
"tt7415646","Tarak",2017,3,9,6,"2017-09-29",158,"India","","Kannada","Sri Chowdeshwari Cine Creations","Friday","weekday","September","Long","nm4400961","Prakash",0,"","Action",7.6,412,10
"tt7415646","Tarak",2017,3,9,6,"2017-09-29",158,"India","","Kannada","Sri Chowdeshwari Cine Creations","Friday","weekday","September","Long","nm4400961","Prakash",0,"","Drama",7.6,412,10
"tt7415646","Tarak",2017,3,9,6,"2017-09-29",158,"India","","Kannada","Sri Chowdeshwari Cine Creations","Friday","weekday","September","Long","nm4400961","Prakash",0,"","Romance",7.6,412,10
"tt7419278","Le gendre de ma vie",2018,4,12,4,"2018-12-19",100,"France","$ 3623355","French","Nac Films","Wednesday","weekday","December","Standard","nm1096212","François Desagnat",0,"1973-03-09","Comedy",5.0,185,5
"tt7419396","Pewnego razu w listopadzie",2017,4,11,6,"2017-11-03",92,"Poland","","Polish","Adam Production","Friday","weekday","November","Standard","nm1435889","Andrzej Jakimowski",0,"1963-08-17","Drama",6.1,144,6
"tt7419468","Zabawa, zabawa",2019,1,1,6,"2019-01-04",88,"Poland","$ 2323646","Polish","Studio Filmowe Kalejdoskop","Friday","weekday","January","Short ","nm3070908","Kinga Debska",0,"1969-09-04","Drama",6.3,345,6
"tt7422552","Funny Story",2019,2,5,6,"2019-05-24",84,"USA","","English","Cinemand","Friday","weekday","May","Short ","nm2038422","Michael J. Gallagher",76,"1988-12-06","Comedy",5.0,347,6
"tt7422552","Funny Story",2019,2,5,6,"2019-05-24",84,"USA","","English","Cinemand","Friday","weekday","May","Short ","nm2038422","Michael J. Gallagher",76,"1988-12-06","Drama",5.0,347,6
"tt7424410","Blezi",2018,1,3,5,"2018-03-08",90,"Latvia","","Latvian","Cinevilla Studio","Thursday","weekday","March","Standard","nm1044237","Andrejs Ekis",0,"","Comedy",4.2,114,4
"tt7424410","Blezi",2018,1,3,5,"2018-03-08",90,"Latvia","","Latvian","Cinevilla Studio","Thursday","weekday","March","Standard","nm1044237","Andrejs Ekis",0,"","Romance",4.2,114,4
"tt7424930","The Adventures of Jurassic Pet",2019,2,6,4,"2019-06-12",84,"USA","$ 324444","","ACE Entertainment","Wednesday","weekday","June","Short ","nm3155454","Ryan Bellgardt",0,"","Adventure",3.6,130,4
"tt7424930","The Adventures of Jurassic Pet",2019,2,6,4,"2019-06-12",84,"USA","$ 324444","","ACE Entertainment","Wednesday","weekday","June","Short ","nm3155454","Ryan Bellgardt",0,"","Family",3.6,130,4
"tt7425520","Cómprame un revolver",2019,2,5,6,"2019-05-10",84,"Mexico, Colombia","","Spanish","Burning Blue","Friday","weekday","May","Short ","nm2785946","Julio Hernández Cordón",0,"","Crime",6.6,432,7
"tt7425520","Cómprame un revolver",2019,2,5,6,"2019-05-10",84,"Mexico, Colombia","","Spanish","Burning Blue","Friday","weekday","May","Short ","nm2785946","Julio Hernández Cordón",0,"","Drama",6.6,432,7
"tt7425520","Cómprame un revolver",2019,2,5,6,"2019-05-10",84,"Mexico, Colombia","","Spanish","Burning Blue","Friday","weekday","May","Short ","nm2785946","Julio Hernández Cordón",0,"","Thriller",6.6,432,7
"tt7427356","The Last Laugh",2019,1,1,6,"2019-01-11",98,"USA","","English","Netflix","Friday","weekday","January","Standard","nm0698119","Greg Pritikin",0,"","Comedy",5.6,3943,6
"tt7428166","Keloglan",2018,3,9,6,"2018-09-07",85,"Turkey","$ 109895","Turkish","VTR Production","Friday","weekday","September","Short ","nm7132415","Süleyman Mert Özdemir",0,"","Comedy",3.9,109,4
"tt7428166","Keloglan",2018,3,9,6,"2018-09-07",85,"Turkey","$ 109895","Turkish","VTR Production","Friday","weekday","September","Short ","nm7132415","Süleyman Mert Özdemir",0,"","Fantasy",3.9,109,4
"tt7428476","El increíble finde menguante",2019,2,5,6,"2019-05-10",93,"Spain","","Spanish","Montreux Entertaiment","Friday","weekday","May","Standard","nm3760767","Jon Mikel Caballero",0,"","Drama",6.5,111,7
"tt7429708","The Pig",2018,2,5,4,"2018-05-02",104,"Iran","$ 24666","Persian, Turkish, English","Dark Precursor Productions","Wednesday","weekday","May","Standard","nm2155679","Mani Haghighi",0,"1969-05-04","Comedy",6.2,1120,7
"tt7429708","The Pig",2018,2,5,4,"2018-05-02",104,"Iran","$ 24666","Persian, Turkish, English","Dark Precursor Productions","Wednesday","weekday","May","Standard","nm2155679","Mani Haghighi",0,"1969-05-04","Crime",6.2,1120,7
"tt7429708","The Pig",2018,2,5,4,"2018-05-02",104,"Iran","$ 24666","Persian, Turkish, English","Dark Precursor Productions","Wednesday","weekday","May","Standard","nm2155679","Mani Haghighi",0,"1969-05-04","Drama",6.2,1120,7
"tt7430654","The Wrong Daughter",2018,2,4,1,"2018-04-15",89,"USA","","English","Cartel Pictures","Sunday","weekend","April","Short ","nm0583659","Ben Meyerson",0,"","Thriller",5.1,217,5
"tt7431594","Race 3",2018,2,6,6,"2018-06-15",160,"India","$6817391","Hindi","Salman Khan Films","Friday","weekday","June","Long","nm1150656","Remo D Souza",0,"","Action",2.0,30077,1
"tt7431594","Race 3",2018,2,6,6,"2018-06-15",160,"India","$6817391","Hindi","Salman Khan Films","Friday","weekday","June","Long","nm1150656","Remo D Souza",0,"","Thriller",2.0,30077,1
"tt7431894","Xiu xiu de tie quan",2017,3,9,7,"2017-09-30",100,"China","$ 327886277","Mandarin","Beijing Fun Age Pictures","Saturday","weekend","September","Standard","nm7549814","Yang Song",0,"","Comedy",6.2,993,6
"tt7431894","Xiu xiu de tie quan",2017,3,9,7,"2017-09-30",100,"China","$ 327886277","Mandarin","Beijing Fun Age Pictures","Saturday","weekend","September","Standard","nm7549814","Yang Song",0,"","Fantasy",6.2,993,6
"tt7431894","Xiu xiu de tie quan",2017,3,9,7,"2017-09-30",100,"China","$ 327886277","Mandarin","Beijing Fun Age Pictures","Saturday","weekend","September","Standard","nm9304112","Chiyu Zhang",0,"","Comedy",6.2,993,6
"tt7431894","Xiu xiu de tie quan",2017,3,9,7,"2017-09-30",100,"China","$ 327886277","Mandarin","Beijing Fun Age Pictures","Saturday","weekend","September","Standard","nm9304112","Chiyu Zhang",0,"","Fantasy",6.2,993,6
"tt7433762","Innocent",2017,4,10,6,"2017-10-13",88,"Canada","","French","Orange Médias","Friday","weekday","October","Short ","nm2605386","Marc-André Lavoie",0,"","Comedy",9.0,672,10
"tt7433980","Last Night",2017,3,9,4,"2017-09-27",104,"Philippines","$ 55417","Filipino, Tagalog","N² Productions","Wednesday","weekday","September","Standard","nm0076081","Joyce Bernal",0,"","Drama",6.9,116,8
"tt7434040","53 wojny",2018,4,10,6,"2018-10-19",82,"Poland","","Polish","Studio Munka - Polish Filmmakers Association","Friday","weekday","October","Short ","nm0119782","Ewa Bukowska",0,"1966-08-27","Drama",5.9,140,6
"tt7434040","53 wojny",2018,4,10,6,"2018-10-19",82,"Poland","","Polish","Studio Munka - Polish Filmmakers Association","Friday","weekday","October","Short ","nm0119782","Ewa Bukowska",0,"1966-08-27","Romance",5.9,140,6
"tt7434324","Low Tide",2019,3,9,5,"2019-09-05",86,"USA","","English","Automatik","Thursday","weekday","September","Short ","nm5832470","Kevin McMullin",0,"","Drama",6.1,794,6
"tt7434324","Low Tide",2019,3,9,5,"2019-09-05",86,"USA","","English","Automatik","Thursday","weekday","September","Short ","nm5832470","Kevin McMullin",0,"","Thriller",6.1,794,6
"tt7434928","Amin",2018,4,10,4,"2018-10-03",91,"France","$ 397146","French, Wolof","Istiqlal Films","Wednesday","weekday","October","Standard","nm0268999","Philippe Faucon",0,"1905-05-11","Drama",6.2,146,6
"tt7438534","Yeva",2017,3,9,1,"2017-09-24",94,"Armenia, Iran","","Armenian","National Cinema Centre of Armenia","Sunday","weekend","September","Standard","nm9485419","Anahid Abad",0,"","Drama",7.4,184,10
"tt7438916","The Farm: En Veettu Thottathil",2017,3,9,5,"2017-09-28",120,"Malaysia","","Tamil","Chillie Pickles Production","Thursday","weekday","September","Standard","nm9307298","Karthik Shamalan",0,"","Thriller",7.4,172,10
"tt7439064","The Rising Hawk",2019,4,10,5,"2019-10-10",135,"Ukraine, USA","$ 1394560","English","Cinemaday","Thursday","weekday","October","Long","nm1792493","John Wynn",0,"","Action",8.0,513,9
"tt7439064","The Rising Hawk",2019,4,10,5,"2019-10-10",135,"Ukraine, USA","$ 1394560","English","Cinemaday","Thursday","weekday","October","Long","nm1792493","John Wynn",0,"","Drama",8.0,513,9
"tt7439064","The Rising Hawk",2019,4,10,5,"2019-10-10",135,"Ukraine, USA","$ 1394560","English","Cinemaday","Thursday","weekday","October","Long","nm1982961","Akhtem Seitablaev",0,"1972-12-11","Action",8.0,513,9
"tt7439064","The Rising Hawk",2019,4,10,5,"2019-10-10",135,"Ukraine, USA","$ 1394560","English","Cinemaday","Thursday","weekday","October","Long","nm1982961","Akhtem Seitablaev",0,"1972-12-11","Drama",8.0,513,9
"tt7441876","Dört köseli üçgen",2018,3,7,6,"2018-07-27",88,"Turkey","$ 4004","Turkish","Yeditepe Film","Friday","weekday","July","Short ","nm3347804","Mehmet Güreli",0,"","Drama",6.0,200,10
"tt7442044","Zwaar verliefd!",2018,4,10,5,"2018-10-11",86,"Netherlands","$ 2343492","Dutch","TDMP","Thursday","weekday","October","Short ","nm1374337","Jamel Aattache",0,"1974-11-05","Comedy",5.8,436,6
"tt7445510","Oscar Pistorius: Blade Runner Killer",2017,4,11,4,"2017-11-08",90,"USA","","English","Thinkfactory Media","Wednesday","weekday","November","Standard","nm0832087","Norman Stone",0,"","Drama",4.9,310,5
"tt7450346","Panchavarnathatha",2018,2,4,7,"2018-04-14",148,"India","$ 89709","Malayalam","Saptha Tarang Cinema","Saturday","weekend","April","Long","nm3542089","Ramesh Pisharody",0,"","Comedy",5.8,372,6
"tt7451284","Batman Ninja",2018,2,4,3,"2018-04-24",85,"Japan, USA","","Japanese, English","DC Comics","Tuesday","weekday","April","Short ","nm2459558","Junpei Mizusaki",0,"","Action",5.6,15068,6
"tt7451284","Batman Ninja",2018,2,4,3,"2018-04-24",85,"Japan, USA","","Japanese, English","DC Comics","Tuesday","weekday","April","Short ","nm2459558","Junpei Mizusaki",0,"","Sci-Fi",5.6,15068,6
"tt7453418","Nekrotronic",2019,3,9,6,"2019-09-06",99,"Australia","$ 78206","English","Guerilla Films","Friday","weekday","September","Standard","nm3737504","Kiah Roache-Turner",0,"","Action",5.4,1158,6
"tt7453418","Nekrotronic",2019,3,9,6,"2019-09-06",99,"Australia","$ 78206","English","Guerilla Films","Friday","weekday","September","Standard","nm3737504","Kiah Roache-Turner",0,"","Comedy",5.4,1158,6
"tt7453418","Nekrotronic",2019,3,9,6,"2019-09-06",99,"Australia","$ 78206","English","Guerilla Films","Friday","weekday","September","Standard","nm3737504","Kiah Roache-Turner",0,"","Horror",5.4,1158,6
"tt7455076","Benjamin",2019,1,3,6,"2019-03-15",85,"UK","$ 97521","English","Open Palm Films","Friday","weekday","March","Short ","nm0025435","Simon Amstell",178,"1979-11-29","Comedy",6.9,512,7
"tt7455076","Benjamin",2019,1,3,6,"2019-03-15",85,"UK","$ 97521","English","Open Palm Films","Friday","weekday","March","Short ","nm0025435","Simon Amstell",178,"1979-11-29","Romance",6.9,512,7
"tt7458714","Mehbooba",2018,2,5,6,"2018-05-11",152,"India","","Telugu","Puri Connects","Friday","weekday","May","Long","nm0700872","Puri Jagannadh",0,"1966-09-01","Action",5.8,241,8
"tt7458714","Mehbooba",2018,2,5,6,"2018-05-11",152,"India","","Telugu","Puri Connects","Friday","weekday","May","Long","nm0700872","Puri Jagannadh",0,"1966-09-01","Drama",5.8,241,8
"tt7458714","Mehbooba",2018,2,5,6,"2018-05-11",152,"India","","Telugu","Puri Connects","Friday","weekday","May","Long","nm0700872","Puri Jagannadh",0,"1966-09-01","Romance",5.8,241,8
"tt7458796","Parking",2019,2,6,6,"2019-06-14",110,"Romania, Spain, Czech Republic","$ 50395","Spanish, Romanian","Cercanias AIE","Friday","weekday","June","Standard","nm0321363","Tudor Giurgiu",0,"1972-06-20","Drama",6.6,124,7
"tt7458796","Parking",2019,2,6,6,"2019-06-14",110,"Romania, Spain, Czech Republic","$ 50395","Spanish, Romanian","Cercanias AIE","Friday","weekday","June","Standard","nm0321363","Tudor Giurgiu",0,"1972-06-20","Romance",6.6,124,7
"tt7458798","Un beau voyou",2019,1,1,4,"2019-01-02",104,"France","$ 501368","French","Les grands espaces","Wednesday","weekday","January","Standard","nm1602696","Lucas Bernard",0,"","Comedy",6.0,180,6
"tt7458798","Un beau voyou",2019,1,1,4,"2019-01-02",104,"France","$ 501368","French","Les grands espaces","Wednesday","weekday","January","Standard","nm1602696","Lucas Bernard",0,"","Drama",6.0,180,6
"tt7458872","Killers Within",2018,4,10,5,"2018-10-04",100,"Ireland","","English","Fever Kid Films","Thursday","weekday","October","Standard","nm4413020","Brian O Neill",0,"","Crime",5.1,249,5
"tt7458872","Killers Within",2018,4,10,5,"2018-10-04",100,"Ireland","","English","Fever Kid Films","Thursday","weekday","October","Standard","nm4413020","Brian O Neill",0,"","Horror",5.1,249,5
"tt7458872","Killers Within",2018,4,10,5,"2018-10-04",100,"Ireland","","English","Fever Kid Films","Thursday","weekday","October","Standard","nm4413020","Brian O Neill",0,"","Thriller",5.1,249,5
"tt7458872","Killers Within",2018,4,10,5,"2018-10-04",100,"Ireland","","English","Fever Kid Films","Thursday","weekday","October","Standard","nm4414204","Paul Bushe",0,"","Crime",5.1,249,5
"tt7458872","Killers Within",2018,4,10,5,"2018-10-04",100,"Ireland","","English","Fever Kid Films","Thursday","weekday","October","Standard","nm4414204","Paul Bushe",0,"","Horror",5.1,249,5
"tt7458872","Killers Within",2018,4,10,5,"2018-10-04",100,"Ireland","","English","Fever Kid Films","Thursday","weekday","October","Standard","nm4414204","Paul Bushe",0,"","Thriller",5.1,249,5
"tt7464158","Photocopy",2017,4,12,5,"2017-12-21",90,"Egypt","$ 5217","Arabic","Red Star for Film Production and Distribution","Thursday","weekday","December","Standard","nm5258266","Tamer Ashry",200,"","Drama",7.6,626,8
"tt7466370","Yol kenari",2018,1,3,5,"2018-03-15",119,"Turkey, Greece","$ 6810","Turkish","Mitra Filmcilik","Thursday","weekday","March","Standard","nm0685333","Tayfun Pirselimoglu",0,"","Drama",6.7,463,10
"tt7466370","Yol kenari",2018,1,3,5,"2018-03-15",119,"Turkey, Greece","$ 6810","Turkish","Mitra Filmcilik","Thursday","weekday","March","Standard","nm0685333","Tayfun Pirselimoglu",0,"","Thriller",6.7,463,10
"tt7468604","A Fistful of Lead",2019,1,3,2,"2019-03-04",86,"UK","","","Dead Pixel Productions","Monday","weekday","March","Short ","nm2683878","Marc Price",0,"","Others",4.0,148,5
"tt7468616","The Boat",2019,1,2,6,"2019-02-22",100,"UK, Malta","$ 98559","English","Latina Pictures","Friday","weekday","February","Standard","nm1108384","Winston Azzopardi",0,"","Mystery",5.3,1045,6
"tt7468616","The Boat",2019,1,2,6,"2019-02-22",100,"UK, Malta","$ 98559","English","Latina Pictures","Friday","weekday","February","Standard","nm1108384","Winston Azzopardi",0,"","Thriller",5.3,1045,6
"tt7469972","Seung joi nei jor yau",2017,4,10,5,"2017-10-26",98,"Hong Kong","$ 7052423","Cantonese, Mandarin","","Thursday","weekday","October","Standard","nm0946875","Herman Yau",0,"1905-05-14","Horror",5.4,334,6
"tt7469972","Seung joi nei jor yau",2017,4,10,5,"2017-10-26",98,"Hong Kong","$ 7052423","Cantonese, Mandarin","","Thursday","weekday","October","Standard","nm0946875","Herman Yau",0,"1905-05-14","Thriller",5.4,334,6
"tt7469978","Ah Boys to Men 4",2017,4,11,5,"2017-11-09",135,"Singapore","","English, Mandarin","J Team Productions","Thursday","weekday","November","Long","nm0626090","Jack Neo",0,"","Action",5.2,155,7
"tt7469978","Ah Boys to Men 4",2017,4,11,5,"2017-11-09",135,"Singapore","","English, Mandarin","J Team Productions","Thursday","weekday","November","Long","nm0626090","Jack Neo",0,"","Comedy",5.2,155,7
"tt7470414","Neerali",2018,3,7,6,"2018-07-13",128,"India","","Malayalam","Moonshot Entertainments","Friday","weekday","July","Long","nm1413949","Ajoy Varma",0,"","Action",6.1,1901,9
"tt7470414","Neerali",2018,3,7,6,"2018-07-13",128,"India","","Malayalam","Moonshot Entertainments","Friday","weekday","July","Long","nm1413949","Ajoy Varma",0,"","Adventure",6.1,1901,9
"tt7470414","Neerali",2018,3,7,6,"2018-07-13",128,"India","","Malayalam","Moonshot Entertainments","Friday","weekday","July","Long","nm1413949","Ajoy Varma",0,"","Drama",6.1,1901,9
"tt7471004","The House Next Door",2017,4,11,6,"2017-11-10",137,"India","$ 7699","Telugu, Tamil, Hindi","Etaki Entertainment","Friday","weekday","November","Long","nm2528557","Milind Rau",0,"","Horror",6.8,1657,7
"tt7471884","Silencio",2018,4,11,5,"2018-11-01",98,"Mexico","$ 338596","Spanish, English","ABS Payroll & Production Accounting Services","Thursday","weekday","November","Standard","nm1311620","Lorena Villarreal",0,"","Drama",4.8,206,5
"tt7471884","Silencio",2018,4,11,5,"2018-11-01",98,"Mexico","$ 338596","Spanish, English","ABS Payroll & Production Accounting Services","Thursday","weekday","November","Standard","nm1311620","Lorena Villarreal",0,"","Mystery",4.8,206,5
"tt7471884","Silencio",2018,4,11,5,"2018-11-01",98,"Mexico","$ 338596","Spanish, English","ABS Payroll & Production Accounting Services","Thursday","weekday","November","Standard","nm1311620","Lorena Villarreal",0,"","Thriller",4.8,206,5
"tt7473032","Zhong Ying jie 1 hao",2018,2,5,5,"2018-05-31",120,"Hong Kong","$ 74337","Cantonese","Boundary Film Production","Thursday","weekday","May","Standard","nm0158427","Derek Chiu",0,"1905-05-14","Others",5.4,104,6
"tt7473036","Ghostbox Cowboy",2018,4,12,6,"2018-12-14",90,"China, USA","","English","Lightshow Films","Friday","weekday","December","Standard","nm1550571","John Maringouin",0,"1973-09-02","Action",4.7,142,6
"tt7473036","Ghostbox Cowboy",2018,4,12,6,"2018-12-14",90,"China, USA","","English","Lightshow Films","Friday","weekday","December","Standard","nm1550571","John Maringouin",0,"1973-09-02","Adventure",4.7,142,6
"tt7473036","Ghostbox Cowboy",2018,4,12,6,"2018-12-14",90,"China, USA","","English","Lightshow Films","Friday","weekday","December","Standard","nm1550571","John Maringouin",0,"1973-09-02","Comedy",4.7,142,6
"tt7473406","Polyxeni",2017,4,12,5,"2017-12-14",100,"Greece","$ 38920","Greek, Turkish","Blonde Audiovisual Productions","Thursday","weekday","December","Standard","nm0556466","Dora Masklavanou",0,"","Drama",5.9,103,6
"tt7474512","Sune vs. Sune",2018,4,11,6,"2018-11-30",89,"Sweden","","Swedish","Unlimited Stories","Friday","weekday","November","Short ","nm0391679","Jon Holmberg",0,"","Comedy",5.6,313,6
"tt7474512","Sune vs. Sune",2018,4,11,6,"2018-11-30",89,"Sweden","","Swedish","Unlimited Stories","Friday","weekday","November","Short ","nm0391679","Jon Holmberg",0,"","Family",5.6,313,6
"tt7475206","Non ci resta che il crimine",2019,1,1,5,"2019-01-10",102,"Italy","$ 5311875","Italian","Italian International Film","Thursday","weekday","January","Standard","nm0116511","Massimiliano Bruno",0,"1970-06-04","Comedy",6.1,530,6
"tt7475206","Non ci resta che il crimine",2019,1,1,5,"2019-01-10",102,"Italy","$ 5311875","Italian","Italian International Film","Thursday","weekday","January","Standard","nm0116511","Massimiliano Bruno",0,"1970-06-04","Crime",6.1,530,6
"tt7475206","Non ci resta che il crimine",2019,1,1,5,"2019-01-10",102,"Italy","$ 5311875","Italian","Italian International Film","Thursday","weekday","January","Standard","nm0116511","Massimiliano Bruno",0,"1970-06-04","Fantasy",6.1,530,6
